60,5,3,3,5,5,7,2,1,2,5,2,3,5,7,8,6,4,4,4,3,3,4,7,4,8,12,13,5,2,6,7,9,1,1,5,5,,7,,6,12,,6,3,12,11,,6,,8,9,9,8,,3,,4,,7,6,7,18,5,7,7,9,6,7,,8,6,4,9,,4,12,,11,12,7,,,,,5,,,6,5,3,2,,,,,6,5,,4,,,,7,,2,5,,1,6,5,,,5,4
61,5,5,3,5,6,8,3,1,2,6,2,4,6,6,7,7,6,6,5,3,2,4,7,6,8,10,12,9,4,5,7,9,2,3,4,6,,7,,1,2,,6,2,,10,,8,,6,10,7,7,,4,,6,,6,5,3,15,4,7,10,10,3,7,,8,7,3,9,,3,14,,12,11,2,,,,,5,,,2,,2,2,,,,,,,,4,,,,6,,7,4,,1,4,10,,,4,11
62,6,6,4,5,6,8,2,1,3,6,4,4,7,5,7,8,6,8,5,2,2,3,6,8,8,11,13,11,6,4,8,9,5,4,4,6,,10,,3,4,,5,5,,3,,4,,9,6,6,3,,4,,2,,4,6,5,9,7,9,12,13,6,5,,0,3,3,7,,8,12,,10,9,4,,,,,5,,,1,,3,2,,,,,,,,4,,,,5,,8,5,,2,5,13,,,6,12
63,7,5,4,7,6,7,3,0,4,6,5,5,9,6,7,8,6,8,5,2,3,3,5,9,9,12,14,12,6,4,9,7,8,3,5,6,,6,,8,7,,4,2,,2,,2,,5,9,2,6,,4,,10,,5,10,8,11,12,12,13,8,8,,,5,2,3,4,,15,7,,11,4,7,,,,,11,,,6,,4,2,,,,,,,,4,,,,3,,5,8,,3,,12,,,3,11
64,7,6,5,6,5,5,4,1,3,7,6,5,9,7,8,6,6,6,5,2,3,4,6,10,10,11,14,13,6,2,7,5,9,1,6,6,,4,,7,8,,8,5,,3,,3,,,9,4,5,,3,,2,,4,9,10,13,9,10,11,11,2,,,5,3,3,8,,16,7,,16,5,10,,,,,8,,,3,,1,2,,,,,,,,5,,,,3,,4,10,,,,11,,,3,6
65,7,,7,6,3,3,3,2,4,9,6,7,10,8,9,6,5,6,5,2,4,4,5,10,10,12,14,14,7,2,8,6,9,1,4,6,,1,,11,6,,7,3,,4,,4,,,10,5,8,,10,,7,,5,9,15,13,13,13,7,11,1,,,4,4,3,7,,17,10,,15,2,7,,,,,7,,,7,,,4,,,,,,,,3,,,,3,,2,,,,,11,,,2,9
66,9,,8,7,4,2,3,4,5,12,7,9,11,9,10,7,5,5,4,3,4,5,5,9,10,11,11,13,5,5,9,5,8,3,4,7,,4,,13,9,,8,5,,3,,4,,,10,8,11,,10,,9,,5,4,16,11,14,13,13,11,7,,,6,3,1,7,,17,15,,14,3,7,,,,,8,,,9,,,6,,,,,,,,3,,,,3,,,,,,,11,,,3,12
67,8,,9,6,6,4,3,5,4,14,8,13,11,10,12,8,8,6,4,3,4,5,6,8,11,10,10,12,5,7,10,5,7,5,6,7,,6,,14,12,,8,7,,4,,12,,,5,7,13,,5,,6,,9,4,14,14,14,11,12,8,8,,,3,3,5,6,,17,16,,17,5,7,,,,,8,,,6,,,2,,,,,,,,4,,,,4,,,,,,,13,,,4,17
68,7,,9,8,6,6,3,6,7,14,9,16,11,11,13,8,10,9,4,3,4,5,5,7,13,10,10,10,4,9,10,5,5,6,6,6,,12,,11,13,,8,8,,4,,11,,,2,10,10,,8,,9,,6,7,14,9,16,11,12,8,2,,,3,2,4,6,,16,17,,,3,5,,,,,10,,,11,,,1,,,,,,,,9,,,,5,,,,,,,12,,,4,19
69,7,,8,9,7,7,3,7,11,13,11,19,11,11,13,10,10,9,5,4,4,5,5,6,14,8,9,7,5,10,12,5,5,7,6,4,,10,,9,13,,3,10,,4,,9,,,8,8,8,,9,,5,,13,9,14,3,20,13,13,11,9,,,1,4,2,4,,14,14,,,4,5,,,,,9,,,9,,,2,,,,,,,,12,,,,2,,,,,,,12,,,11,14
70,8,,9,9,5,7,4,7,,13,13,20,12,13,14,11,12,10,2,6,3,6,4,6,14,7,9,6,6,10,12,5,5,7,4,6,,12,,11,12,,4,9,,1,,11,,,7,8,8,,14,,7,,13,10,16,8,16,12,10,10,6,,,6,7,7,7,,14,16,,,3,6,,,,,7,,,4,,,3,,,,,,,,12,,,,4,,,,,,,16,,,12,14
71,9,,11,8,3,7,5,9,,13,15,20,11,13,14,11,13,11,2,7,4,7,4,6,12,7,8,5,4,9,11,5,5,7,1,6,,9,,15,12,,5,6,,3,,12,,,8,9,12,,13,,10,,12,10,15,3,17,13,11,10,6,,,4,10,9,2,,14,18,,,5,5,,,,,7,,,2,,,6,,,,,,,,11,,,,6,,,,,,,18,,,8,9
72,10,,13,6,3,7,6,9,,13,16,19,11,12,13,13,12,10,1,6,5,8,4,6,10,8,7,3,3,9,11,6,5,7,0,7,,9,,18,11,,8,6,,4,,11,,,9,10,13,,13,,11,,12,13,10,7,15,12,7,10,7,,,4,5,7,3,,9,15,,,4,7,,,,,,,,3,,,7,,,,,,,,11,,,,4,,,,,,,15,,,4,5
73,11,,,5,3,6,8,10,,14,16,17,9,11,13,13,12,10,1,6,6,9,4,5,10,11,6,2,2,11,10,6,6,4,2,8,,11,,16,15,,5,4,,4,,14,,,9,14,12,,12,,14,,10,13,10,8,12,15,11,13,8,,,5,7,9,10,,9,16,,,8,8,,,,,,,,5,,,7,,,,,,,,14,,,,7,,,,,,,15,,,8,5
74,10,,,3,4,4,8,9,,14,17,17,7,9,12,12,11,10,1,5,8,9,6,6,10,11,5,2,3,12,8,7,5,4,4,9,,14,,18,13,,4,6,,2,,14,,,,13,12,,12,,14,,9,10,9,6,13,13,7,13,10,,,7,9,,8,,12,12,,,10,9,,,,,,,,4,,,15,,,,,,,,15,,,,7,,,,,,,14,,,11,5
75,11,,,3,4,2,9,9,,15,15,16,6,8,9,12,9,9,3,5,9,7,8,7,11,11,3,4,3,11,7,7,5,5,6,,,15,,13,10,,8,7,,5,,15,,,,12,13,,12,,12,,9,8,7,11,12,15,9,10,7,,,6,12,,3,,8,9,,,13,9,,,,,,,,2,,,17,,,,,,,,14,,,,5,,,,,,,12,,,8,7
76,12,,,4,5,4,9,9,,16,15,15,4,6,6,10,8,6,4,,8,6,8,5,11,10,1,6,3,10,6,8,5,7,8,,,11,,7,11,,6,7,,6,,11,,,,12,11,,10,,12,,12,8,8,12,9,15,9,12,4,,,5,9,,15,,5,8,,,12,13,,,,,,,,6,,,13,,,,,,,,13,,,,9,,,,,,,13,,,8,4
77,12,,,5,4,6,9,8,,15,16,15,4,6,4,8,8,6,5,,7,6,8,6,10,7,2,6,3,7,5,8,4,8,7,,,13,,9,13,,9,6,,6,,14,,,,13,11,,12,,14,,15,7,5,13,4,12,12,11,2,,,6,9,,4,,7,12,,,8,8,,,,,,,,8,,,12,,,,,,,,8,,,,10,,,,,,,9,,,15,2
78,10,,,5,2,8,9,9,,14,15,14,3,5,3,7,5,5,5,,6,7,5,5,9,4,2,5,,5,6,7,5,7,8,,,9,,13,11,,7,3,,7,,13,,,,12,11,,13,,10,,14,8,9,16,8,13,12,14,1,,,4,12,,7,,6,15,,,4,8,,,,,,,,9,,,18,,,,,,,,8,,,,11,,,,,,,11,,,11,3
79,9,,,4,1,,8,10,,15,16,15,5,3,3,6,4,3,4,,6,8,1,3,8,3,4,4,,6,7,5,6,7,9,,,12,,16,10,,7,2,,6,,12,,,,4,9,,13,,7,,10,8,10,14,11,11,14,13,2,,,4,14,,,,,17,,,3,10,,,,,,,,3,,,11,,,,,,,,8,,,,12,,,,,,,6,,,11,3
80,,,,5,,,5,11,,15,16,16,4,2,3,6,5,4,3,,6,8,2,2,6,3,6,2,,5,6,4,5,8,9,,,16,,15,7,,7,3,,4,,8,,,,2,11,,13,,9,,10,9,10,17,10,17,14,17,1,,,8,14,,,,,17,,,7,,,,,,,,,12,,,13,,,,,,,,12,,,,11,,,,,,,4,,,6,2
81,,,,6,,,4,11,,17,17,17,3,2,3,4,5,4,4,,6,8,3,2,4,4,6,2,,5,6,4,4,,10,,,11,,12,4,,6,8,,5,,4,,,,5,6,,16,,6,,6,6,10,15,11,10,17,11,8,,,12,19,,,,,18,,,7,,,,,,,,,5,,,13,,,,,,,,13,,,,11,,,,,,,3,,,9,4
82,,,,,,,3,11,,19,18,16,3,2,2,5,8,4,5,,5,5,3,1,5,3,5,3,,5,5,4,2,,11,,,14,,8,3,,9,7,,5,,7,,,,2,1,,15,,10,,5,3,8,14,9,13,,13,9,,,10,10,,,,,,,,3,,,,,,,,,7,,,13,,,,,,,,11,,,,12,,,,,,,2,,,9,4
83,,,,,,,3,11,,21,19,,,3,1,6,10,6,4,,5,4,2,1,4,2,2,,,4,4,,1,,11,,,16,,5,7,,9,5,,6,,8,,,,1,4,,11,,10,,7,5,9,15,7,17,,16,6,,,12,5,,,,,,,,7,,,,,,,,,15,,,,,,,,,,,9,,,,11,,,,,,,3,,,9,3
84,,,,,,,4,10,,22,,,,3,2,7,10,7,5,,5,3,3,1,4,2,1,,,3,3,,2,,10,,,14,,3,14,,10,7,,4,,12,,,,6,3,,10,,9,,3,6,20,10,5,16,,,,,,,3,,,,,,,,13,,,,,,,,,15,,,,,,,,,,,,,,,13,,,,,,,7,,,7,2
85,,,,,,,,11,,22,,,,4,3,8,9,8,6,,7,5,,3,4,2,4,,,3,3,,2,,9,,,8,,3,11,,10,7,,2,,9,,,,2,7,,12,,11,,7,8,,8,3,15,,,,,,,,,,,,,,,1,,,,,,,,,20,,,,,,,,,,,,,,,16,,,,,,,8,,,6,3
86,,,,,,,,12,,22,,,,3,5,9,9,9,5,,8,6,,4,5,2,6,,,4,3,,2,,,,,8,,,12,,9,4,,5,,8,,,,6,7,,11,,5,,9,7,,9,,18,,,,,,,,,,,,,,,1,,,,,,,,,19,,,,,,,,,,,,,,,13,,,,,,,,,,7,1
87,,,,,,,,12,,,,,,3,5,10,7,9,6,,7,6,,4,7,2,8,,,5,3,,2,,,,,4,,,11,,11,6,,5,,6,,,,8,5,,13,,9,,13,4,,10,,17,,,,,,,,,,,,,,,2,,,,,,,,,17,,,,,,,,,,,,,,,12,,,,,,,,,,4,2
88,,,,,,,,,,,,,,,,11,6,8,5,,7,6,,4,7,3,10,,,5,4,,2,,,,,11,,,12,,15,3,,5,,9,,,,2,8,,10,,9,,13,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,8,,,,,,,,,,3,2
89,,,,,,,,,,,,,,,,,6,8,4,,7,6,,4,6,5,11,,,4,,,1,,,,,11,,,10,,,6,,3,,5,,,,9,16,,12,,9,,7,6,,10,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,6,,,,,,,,,,4,3
90,,,,,,,,,,,,,,,,,,8,5,,7,7,,4,4,5,11,,,5,,,,,,,,11,,,7,,,5,,1,,2,,,,9,12,,9,,5,,7,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,3,,,,,,,,,,3,4
91,,,,,,,,,,,,,,,,,,,6,,,7,,,3,6,,,,,,,,,,,,4,,,12,,,,,2,,3,,,,9,13,,10,,7,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3
92,,,,,,,,,,,,,,,,,,,6,,,,,,2,4,,,,,,,,,,,,6,,,16,,,,,3,,8,,,,16,10,,10,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3
93,,,,,,,,,,,,,,,,,,,7,,,,,,3,,,,,,,,,,,,,7,,,7,,,,,,,6,,,,18,10,,7,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3
94,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,4,,,3,,,,,,,5,,,,12,8,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,
95,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,9,,,7,,,,,,,6,,,,9,5,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,
96,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,5,,,10,,,,,,,5,,,,7,11,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,7,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,2,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,6,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
